ref,dis,mos
257.png,257_len3_len6_st_1.png,2.7
208.png,208_len4_st_3.png,2.9
229.png,229_len1_gb_3.png,2.4
387.png,387_len1_len4_st_2.png,2.8
249.png,249_len2_len5_bd_2.png,2.6
278.png,278_len6_bd_2.png,2.6
329.png,329_len3_bd_3.png,2.4
242.png,242_len1_bd_1.png,3.25
95.png,95_len4_len6_st_3.png,1.9
276.png,276_len6_len3_gn_1.png,3.2
358.png,358_len6_len3_st_1.png,2.222222222
157.png,157_len3_st_3.png,1.2
56.png,56_len1_len4_st_1.png,2.8
35.png,35_len4_len1_gb_3.png,2.2
262.png,262_len3_len6_st_2.png,2.2
348.png,348_len3_len6_gn_3.png,2.0
272.png,272_len3_len6_st_3.png,1.8
41.png,41_len3_gb_2.png,3.0
332.png,332_len4_gb_3.png,2.3
197.png,197_len1_gn_1.png,3.8
397.png,397_len6_len2_gn_2.png,2.7
136.png,136_len4_bd_3.png,2.777777778
305.png,305_len2_len5_bd_3.png,1.8
60.png,60_len1_st_2.png,2.777777778
316.png,316_len5_gb_3.png,2.5
8.png,8_len1_bd_2.png,2.666666667
1.png,1_len3_gb_2.png,2.9
219.png,219_len3_st_1.png,2.5
237.png,237_len3_len5_gn_1.png,3.222222222
178.png,178_len4_st_1.png,3.0
273.png,273_len3_len6_gb_2.png,2.6
206.png,206_len2_gb_2.png,2.5
76.png,76_len5_gn_2.png,3.375
47.png,47_len3_gn_3.png,2.8
60.png,60_len1_len4_st_2.png,2.2
197.png,197_len1_gb_3.png,2.0
344.png,344_len2_len5_st_1.png,3.125
397.png,397_len6_st_2.png,2.2
312.png,312_len5_bd_3.png,2.8
51.png,51_len3_bd_3.png,2.0
139.png,139_len6_len3_gn_2.png,2.9
398.png,398_len1_gn_2.png,2.8
317.png,317_len5_len1_st_3.png,1.6
174.png,174_len6_gn_2.png,3.1
40.png,40_len6_gn_3.png,2.1
113.png,113_len3_len6_gn_1.png,2.8
85.png,85_len2_gn_1.png,3.75
238.png,238_len5_len2_gb_3.png,2.0
44.png,44_len2_len6_gb_3.png,1.6
259.png,259_len5_len2_gn_2.png,2.2
219.png,219_len3_gn_1.png,2.2
382.png,382_len4_len1_gb_1.png,2.8
68.png,68_len3_len5_bd_2.png,2.285714286
61.png,61_len4_bd_2.png,2.555555556
210.png,210_len1_len5_bd_3.png,1.9
150.png,150_len2_len5_st_3.png,1.4
75.png,75_len3_len1_st_3.png,1.0
342.png,342_len3_len6_gn_2.png,2.8
4.png,4_len3_len5_bd_1.png,3.444444444
286.png,286_len2_len6_st_1.png,3.0
4.png,4_len3_len5_gb_1.png,2.888888889
278.png,278_len6_gn_3.png,2.4
15.png,15_len2_st_3.png,2.1
153.png,153_len1_len4_st_3.png,2.111111111
266.png,266_len2_bd_3.png,1.8
51.png,51_len3_bd_1.png,3.111111111
408.png,408_len5_gb_2.png,3.2
393.png,393_len3_len6_bd_2.png,3.111111111
184.png,184_len6_gb_2.png,2.2
19.png,19_len2_gn_1.png,2.8
3.png,3_len5_len2_gn_1.png,3.777777778
237.png,237_len3_bd_1.png,3.2
59.png,59_len1_len5_bd_3.png,2.2
9.png,9_len6_bd_2.png,3.1
118.png,118_len3_gn_2.png,3.2
167.png,167_len4_bd_3.png,2.0
285.png,285_len1_len3_gn_3.png,2.6
352.png,352_len4_len1_bd_3.png,2.2
39.png,39_len3_bd_3.png,2.0
114.png,114_len1_len4_st_1.png,2.125
217.png,217_len2_len5_bd_2.png,2.7
150.png,150_len2_len5_gn_1.png,3.7
88.png,88_len3_len6_gn_3.png,2.444444444
202.png,202_len2_gb_2.png,3.0
386.png,386_len5_len3_gn_3.png,2.555555556
424.png,424_len4_bd_1.png,3.111111111
83.png,83_len5_st_3.png,2.333333333
306.png,306_len2_bd_3.png,2.142857143
169.png,169_len6_len3_bd_3.png,1.666666667
171.png,171_len3_st_2.png,1.625
368.png,368_len3_gn_2.png,3.2
341.png,341_len2_bd_2.png,2.6
145.png,145_len6_len3_gb_2.png,1.8
406.png,406_len5_len3_bd_3.png,1.8
410.png,410_len1_gn_1.png,3.2
22.png,22_len1_st_2.png,2.7
313.png,313_len2_bd_1.png,2.8
261.png,261_len4_gb_3.png,2.2
7.png,7_len4_gb_2.png,3.2
388.png,388_len3_len6_gn_1.png,3.8
373.png,373_len2_len4_bd_2.png,2.0
250.png,250_len2_gn_3.png,2.333333333
38.png,38_len5_st_3.png,2.125
139.png,139_len6_st_2.png,2.777777778
82.png,82_len1_st_2.png,3.75
386.png,386_len5_len3_gb_3.png,2.0
242.png,242_len1_gn_1.png,3.6
348.png,348_len3_bd_2.png,2.777777778
395.png,395_len3_len6_gb_3.png,2.25
167.png,167_len4_gb_1.png,3.571428571
301.png,301_len2_gb_3.png,2.7
378.png,378_len3_gn_3.png,2.6
104.png,104_len1_len4_gb_3.png,3.0
365.png,365_len3_len6_gn_2.png,3.1
384.png,384_len1_len4_gn_1.png,3.5
20.png,20_len3_len6_gb_2.png,2.2
158.png,158_len2_gb_1.png,4.1
6.png,6_len4_gb_1.png,3.111111111
63.png,63_len3_len6_gb_3.png,1.7
426.png,426_len5_len2_gb_3.png,2.555555556
186.png,186_len2_gn_2.png,2.8
42.png,42_len3_gb_3.png,2.5
342.png,342_len3_bd_3.png,2.8
134.png,134_len4_gb_3.png,2.375
157.png,157_len3_bd_3.png,1.8
170.png,170_len2_bd_3.png,2.2
112.png,112_len2_len4_gb_1.png,3.25
146.png,146_len4_len1_gn_1.png,3.0
210.png,210_len1_gb_3.png,2.444444444
369.png,369_len1_len3_st_1.png,2.3
354.png,354_len5_gb_3.png,2.0
45.png,45_len2_gb_2.png,2.7
349.png,349_len3_gb_3.png,2.888888889
8.png,8_len1_bd_3.png,2.0
143.png,143_len5_bd_2.png,2.444444444
293.png,293_len6_len3_st_1.png,2.888888889
20.png,20_len3_len6_gb_3.png,1.7
216.png,216_len2_len5_gb_1.png,2.8
205.png,205_len3_len6_bd_3.png,1.666666667
403.png,403_len3_len6_st_2.png,2.285714286
130.png,130_len2_gn_1.png,3.222222222
128.png,128_len6_len2_gb_3.png,1.888888889
51.png,51_len3_bd_2.png,2.6
185.png,185_len6_len3_gb_1.png,3.0
107.png,107_len1_len4_bd_2.png,1.625
335.png,335_len5_gb_1.png,3.777777778
382.png,382_len4_len1_bd_3.png,2.1
144.png,144_len2_st_2.png,3.5
335.png,335_len5_st_1.png,3.1
16.png,16_len5_gn_2.png,3.2
414.png,414_len2_gn_1.png,3.2
273.png,273_len3_len6_gn_3.png,2.8
412.png,412_len3_bd_1.png,3.4
392.png,392_len5_st_2.png,2.2
220.png,220_len3_len6_bd_1.png,2.666666667
108.png,108_len3_gn_1.png,3.666666667
357.png,357_len5_len3_st_3.png,2.111111111
254.png,254_len1_gn_2.png,2.8
120.png,120_len1_len4_st_3.png,1.6
418.png,418_len5_st_2.png,2.5
361.png,361_len2_len4_bd_2.png,2.222222222
88.png,88_len3_len6_st_2.png,2.8
196.png,196_len2_len5_gb_1.png,3.2
188.png,188_len2_len5_bd_2.png,2.2
92.png,92_len5_gn_3.png,2.666666667
102.png,102_len2_len6_st_1.png,3.333333333
222.png,222_len1_len4_st_3.png,2.3
198.png,198_len2_gb_2.png,2.9
329.png,329_len3_st_3.png,1.555555556
94.png,94_len5_gn_3.png,3.375
123.png,123_len4_st_2.png,2.0
164.png,164_len6_bd_2.png,2.222222222
12.png,12_len1_len4_st_2.png,2.6
225.png,225_len3_len6_st_3.png,1.9
2.png,2_len2_len5_st_2.png,1.428571429
388.png,388_len3_gb_2.png,3.0
223.png,223_len3_len6_gn_2.png,2.8
291.png,291_len3_gn_1.png,3.4
325.png,325_len3_gb_1.png,3.222222222
427.png,427_len2_len4_gb_3.png,1.5
91.png,91_len4_len6_bd_2.png,2.666666667
118.png,118_len3_st_2.png,2.9
32.png,32_len2_gb_3.png,2.7
1.png,1_len3_gn_2.png,2.8
30.png,30_len5_len3_bd_3.png,1.888888889
370.png,370_len2_bd_3.png,2.0
13.png,13_len4_bd_2.png,2.8
28.png,28_len2_gb_1.png,3.875
199.png,199_len2_gn_1.png,3.1
52.png,52_len1_len4_gn_1.png,3.0
325.png,325_len3_gb_3.png,3.2
28.png,28_len2_len6_st_1.png,3.666666667
113.png,113_len3_gn_3.png,2.8
264.png,264_len2_gb_1.png,3.0
170.png,170_len2_st_3.png,2.5
57.png,57_len1_gb_3.png,3.222222222
402.png,402_len3_gn_1.png,3.666666667
84.png,84_len4_len1_st_3.png,1.666666667
209.png,209_len3_gn_3.png,2.6
109.png,109_len3_gb_2.png,3.2
69.png,69_len4_bd_2.png,3.0
428.png,428_len3_len6_gn_1.png,3.2
419.png,419_len5_len2_st_3.png,2.0
251.png,251_len2_gn_3.png,3.2
266.png,266_len2_bd_1.png,3.5
260.png,260_len4_bd_1.png,3.5
67.png,67_len2_len5_gb_2.png,2.888888889
33.png,33_len3_len6_st_2.png,2.7
94.png,94_len5_gb_3.png,2.0
69.png,69_len4_len1_gn_3.png,1.8
360.png,360_len2_bd_2.png,2.8
25.png,25_len2_len6_gn_3.png,2.888888889
270.png,270_len1_len4_gb_2.png,1.8
65.png,65_len4_bd_1.png,2.888888889
362.png,362_len2_st_3.png,2.111111111
209.png,209_len3_bd_2.png,2.8
163.png,163_len5_st_1.png,3.5
273.png,273_len3_st_2.png,2.4
134.png,134_len4_len1_gb_2.png,2.7
416.png,416_len3_len6_gb_1.png,3.0
187.png,187_len5_len2_gn_2.png,2.9
351.png,351_len2_len6_gb_1.png,3.1
26.png,26_len3_bd_2.png,2.111111111
111.png,111_len5_gn_3.png,3.0
52.png,52_len1_len4_bd_2.png,2.125
257.png,257_len3_bd_2.png,2.5
277.png,277_len4_len1_gb_3.png,1.888888889
101.png,101_len1_gb_1.png,3.6
278.png,278_len6_len2_gb_3.png,1.8
90.png,90_len5_len2_gn_3.png,2.7
368.png,368_len3_len6_gb_1.png,2.8
71.png,71_len4_len1_gn_3.png,2.2
222.png,222_len1_gn_3.png,3.2
408.png,408_len5_len2_gb_1.png,3.375
198.png,198_len2_len5_gb_1.png,3.2
348.png,348_len3_bd_1.png,3.0
152.png,152_len2_bd_3.png,2.2
94.png,94_len5_len2_gn_3.png,2.2
76.png,76_len5_len2_bd_3.png,2.5
413.png,413_len2_gb_1.png,3.8
290.png,290_len3_len5_bd_2.png,2.6
126.png,126_len1_len4_bd_1.png,2.888888889
219.png,219_len3_len5_gn_1.png,3.0
212.png,212_len5_len2_bd_3.png,2.2
171.png,171_len3_len6_bd_2.png,2.2
173.png,173_len4_len1_st_3.png,2.111111111
224.png,224_len3_gn_3.png,2.8
233.png,233_len4_gn_1.png,3.444444444
240.png,240_len5_len2_bd_1.png,3.666666667
350.png,350_len2_len5_gb_3.png,2.0
145.png,145_len6_gb_3.png,2.5
152.png,152_len2_gn_2.png,2.7
39.png,39_len3_len1_gn_1.png,4.2
300.png,300_len2_len5_gn_2.png,2.857142857
124.png,124_len3_bd_3.png,2.222222222
180.png,180_len3_bd_1.png,4.0
334.png,334_len2_bd_1.png,3.333333333
264.png,264_len2_bd_1.png,3.2
364.png,364_len3_gb_3.png,2.5
350.png,350_len2_gb_1.png,3.2
258.png,258_len2_gb_2.png,2.666666667
381.png,381_len1_len4_gb_1.png,3.6
62.png,62_len5_len2_gn_3.png,2.9
155.png,155_len2_st_2.png,2.444444444
209.png,209_len3_gn_2.png,3.0
412.png,412_len3_len6_gb_1.png,3.444444444
126.png,126_len1_len4_gb_1.png,3.111111111
390.png,390_len2_len5_bd_1.png,3.2
403.png,403_len3_st_2.png,2.2
151.png,151_len3_st_2.png,2.222222222
248.png,248_len2_gb_2.png,2.7
19.png,19_len2_st_3.png,2.111111111
82.png,82_len1_len3_st_3.png,3.0
62.png,62_len5_len2_gb_3.png,1.9
334.png,334_len2_len4_gn_1.png,3.444444444
187.png,187_len5_len2_st_3.png,2.2
210.png,210_len1_len5_bd_2.png,3.2
329.png,329_len3_len1_st_3.png,2.2
48.png,48_len4_gn_1.png,4.111111111
302.png,302_len2_gn_1.png,3.2
175.png,175_len5_len2_bd_3.png,1.777777778
243.png,243_len1_len4_bd_3.png,1.6
291.png,291_len3_gn_2.png,3.5
354.png,354_len5_st_1.png,2.666666667
284.png,284_len1_len4_gn_3.png,2.444444444
291.png,291_len3_bd_2.png,3.2
187.png,187_len5_bd_1.png,3.333333333
279.png,279_len5_len3_st_2.png,1.8
70.png,70_len1_gb_3.png,2.3
415.png,415_len3_len5_bd_3.png,1.9
256.png,256_len4_bd_3.png,1.888888889
344.png,344_len2_gn_2.png,3.2
92.png,92_len5_len1_st_1.png,2.6
168.png,168_len5_gn_3.png,3.0
21.png,21_len6_len2_gb_3.png,1.666666667
119.png,119_len3_len6_gb_3.png,1.8
39.png,39_len3_len1_st_1.png,2.444444444
268.png,268_len4_gn_3.png,2.8
208.png,208_len4_gb_2.png,3.1
343.png,343_len3_gn_1.png,4.25
252.png,252_len2_len5_bd_1.png,3.0
38.png,38_len5_bd_2.png,3.1
209.png,209_len3_len6_gn_3.png,2.222222222
114.png,114_len1_gn_1.png,2.9
132.png,132_len6_len3_bd_1.png,3.0
309.png,309_len3_len6_st_2.png,2.0
279.png,279_len5_gn_1.png,4.0
315.png,315_len6_st_3.png,1.8
273.png,273_len3_len6_st_1.png,2.222222222
1.png,1_len3_len6_gb_2.png,2.3
231.png,231_len1_st_3.png,3.0
159.png,159_len4_gb_3.png,2.555555556
83.png,83_len5_len2_gn_2.png,3.0
56.png,56_len1_gb_3.png,2.2
112.png,112_len2_len4_bd_2.png,2.8
177.png,177_len3_len6_gn_1.png,3.444444444
130.png,130_len2_st_1.png,2.5
404.png,404_len3_len1_bd_1.png,2.9
76.png,76_len5_bd_1.png,4.0
69.png,69_len4_gn_3.png,2.0
140.png,140_len4_st_3.png,2.0
184.png,184_len6_len3_st_1.png,2.5
66.png,66_len4_len6_st_2.png,2.1
380.png,380_len2_len6_gb_3.png,2.7
201.png,201_len2_len5_gn_3.png,2.666666667
375.png,375_len1_len4_gb_1.png,3.2
326.png,326_len5_gn_3.png,3.2
144.png,144_len2_len5_gb_1.png,3.5
222.png,222_len1_st_1.png,2.2
362.png,362_len2_bd_2.png,3.0
155.png,155_len2_len5_bd_2.png,2.2
25.png,25_len2_gb_3.png,2.555555556
245.png,245_len2_st_2.png,2.625
346.png,346_len1_gb_2.png,2.666666667
378.png,378_len3_bd_2.png,2.0
387.png,387_len1_len4_bd_3.png,2.2
87.png,87_len3_st_1.png,2.9
416.png,416_len3_st_2.png,2.666666667
350.png,350_len2_len5_bd_2.png,2.333333333
367.png,367_len2_gb_2.png,3.555555556
287.png,287_len4_len1_gn_2.png,2.9
253.png,253_len2_bd_1.png,3.0
80.png,80_len3_st_1.png,2.8
212.png,212_len5_st_3.png,2.666666667
62.png,62_len5_bd_2.png,2.6
147.png,147_len5_gn_2.png,2.8
158.png,158_len2_bd_3.png,2.7
188.png,188_len2_len5_bd_1.png,3.0
155.png,155_len2_len5_bd_3.png,2.2
27.png,27_len1_gn_2.png,2.2
330.png,330_len3_gn_3.png,3.1
56.png,56_len1_gn_3.png,2.8
263.png,263_len3_bd_2.png,2.8
81.png,81_len4_len6_bd_1.png,3.2
131.png,131_len6_st_2.png,2.9
97.png,97_len4_gn_1.png,3.444444444
91.png,91_len4_bd_1.png,3.666666667
359.png,359_len4_gn_3.png,2.5
42.png,42_len3_len1_bd_3.png,2.3
234.png,234_len5_len2_gn_1.png,4.0
71.png,71_len4_gn_1.png,3.3
216.png,216_len2_len5_gn_1.png,3.4
47.png,47_len3_len5_gn_1.png,3.3
165.png,165_len4_len1_bd_2.png,2.666666667
260.png,260_len4_st_2.png,3.4
113.png,113_len3_gb_1.png,3.625
371.png,371_len3_len6_bd_2.png,2.5
33.png,33_len3_bd_1.png,3.6
306.png,306_len2_len5_gn_3.png,3.0
416.png,416_len3_len6_bd_2.png,2.3
333.png,333_len3_len5_gn_3.png,2.444444444
122.png,122_len1_len4_gb_1.png,3.2
227.png,227_len2_gb_3.png,2.7
200.png,200_len3_gn_1.png,3.6
235.png,235_len6_len4_gb_2.png,2.333333333
101.png,101_len1_len4_bd_2.png,2.3
101.png,101_len1_gb_2.png,2.8
386.png,386_len5_len3_gb_2.png,2.0
8.png,8_len1_len4_gb_1.png,2.2
182.png,182_len1_len4_bd_2.png,2.2
351.png,351_len2_bd_2.png,3.2
310.png,310_len4_len1_gb_3.png,1.8
134.png,134_len4_bd_2.png,2.222222222
361.png,361_len2_len4_st_3.png,1.7
225.png,225_len3_len6_bd_2.png,1.6
76.png,76_len5_st_1.png,1.8
232.png,232_len2_len5_bd_2.png,2.4
279.png,279_len5_gb_1.png,3.6
423.png,423_len3_st_2.png,3.0
316.png,316_len5_len2_gb_1.png,3.222222222
240.png,240_len5_len2_gb_2.png,2.8
79.png,79_len1_st_1.png,2.0
8.png,8_len1_len4_bd_2.png,1.6
162.png,162_len1_st_2.png,2.8
308.png,308_len1_gn_2.png,2.777777778
302.png,302_len2_st_2.png,2.5
109.png,109_len3_gn_2.png,3.3
46.png,46_len2_len6_st_3.png,2.8
58.png,58_len2_st_3.png,2.111111111
25.png,25_len2_len6_gn_1.png,3.3
160.png,160_len1_gn_1.png,3.222222222
4.png,4_len3_bd_3.png,2.111111111
222.png,222_len1_len4_gn_2.png,3.0
287.png,287_len4_gn_1.png,3.875
292.png,292_len5_st_3.png,2.555555556
182.png,182_len1_st_1.png,2.777777778
301.png,301_len2_len6_gn_2.png,2.8
49.png,49_len5_len1_gb_1.png,4.111111111
299.png,299_len1_len4_gb_2.png,2.0
373.png,373_len2_len4_st_2.png,2.0
357.png,357_len5_len3_gb_2.png,2.2
146.png,146_len4_len1_bd_1.png,2.625
116.png,116_len6_len2_gb_2.png,2.2
50.png,50_len6_len3_gn_3.png,2.2
165.png,165_len4_bd_3.png,2.2
144.png,144_len2_gn_1.png,4.1
188.png,188_len2_bd_3.png,2.2
110.png,110_len5_len2_bd_1.png,3.4
107.png,107_len1_gb_1.png,3.8
249.png,249_len2_len5_st_3.png,1.8
351.png,351_len2_gn_1.png,3.7
21.png,21_len6_len2_st_3.png,2.1
165.png,165_len4_st_1.png,3.1
427.png,427_len4_bd_2.png,2.5
63.png,63_len3_gb_2.png,3.4
15.png,15_len2_gb_2.png,2.444444444
168.png,168_len5_gn_1.png,3.4
132.png,132_len6_gb_1.png,3.4
74.png,74_len6_len2_st_1.png,2.6
70.png,70_len1_st_1.png,2.777777778
134.png,134_len4_len1_gn_2.png,3.2
338.png,338_len2_len6_gb_3.png,1.9
87.png,87_len3_len6_st_3.png,1.7
306.png,306_len2_len5_gn_1.png,3.888888889
159.png,159_len4_len1_bd_3.png,2.375
179.png,179_len1_len4_gn_2.png,3.3
281.png,281_len4_gn_2.png,2.8
250.png,250_len2_bd_2.png,2.875
360.png,360_len2_len6_gn_3.png,2.222222222
369.png,369_len1_len3_gb_3.png,2.0
34.png,34_len3_gn_1.png,3.444444444
95.png,95_len4_len6_gn_1.png,3.4
418.png,418_len5_st_1.png,3.571428571
244.png,244_len4_gb_2.png,2.333333333
1.png,1_len3_gn_1.png,3.8
27.png,27_len1_len4_gn_2.png,2.6
389.png,389_len5_gn_1.png,3.8
419.png,419_len5_len2_bd_1.png,3.375
380.png,380_len2_bd_1.png,3.444444444
382.png,382_len4_gn_2.png,2.2
264.png,264_len2_gn_1.png,3.5
344.png,344_len2_len5_st_3.png,1.8
181.png,181_len2_len5_st_2.png,2.5
406.png,406_len5_len3_bd_2.png,1.8
23.png,23_len4_len1_st_2.png,2.8
253.png,253_len2_bd_2.png,2.9
89.png,89_len2_len5_gb_1.png,3.333333333
355.png,355_len3_st_3.png,2.4
365.png,365_len3_len6_gn_1.png,3.2
217.png,217_len2_gn_1.png,3.5
121.png,121_len1_gn_1.png,3.2
53.png,53_len4_len1_st_3.png,2.0
277.png,277_len4_gb_3.png,2.9
154.png,154_len3_len6_st_3.png,2.666666667
11.png,11_len3_gb_1.png,3.8
269.png,269_len3_gn_3.png,2.777777778
170.png,170_len2_st_1.png,3.6
129.png,129_len2_len5_bd_3.png,2.0
318.png,318_len4_st_3.png,2.2
252.png,252_len2_len5_st_1.png,3.0
340.png,340_len3_len5_gn_1.png,3.8
244.png,244_len4_len1_st_3.png,2.0
265.png,265_len4_len1_st_1.png,2.8
289.png,289_len4_bd_2.png,3.1
180.png,180_len3_gn_1.png,3.7
348.png,348_len3_gn_3.png,2.8
402.png,402_len3_gb_1.png,3.428571429
119.png,119_len3_st_1.png,2.875
319.png,319_len3_len6_gb_1.png,2.6
355.png,355_len3_len5_gn_3.png,2.8
367.png,367_len2_len5_gb_2.png,2.2
159.png,159_len4_gb_1.png,3.444444444
347.png,347_len3_len6_st_3.png,2.0
146.png,146_len4_len1_bd_3.png,1.5
66.png,66_len4_gb_2.png,2.5
126.png,126_len1_bd_1.png,3.6
227.png,227_len2_len5_gn_3.png,2.6
269.png,269_len3_len5_gb_1.png,3.2
65.png,65_len4_st_2.png,2.125
156.png,156_len1_bd_1.png,3.2
58.png,58_len2_len4_st_1.png,2.375
145.png,145_len6_len3_gn_2.png,2.5
381.png,381_len1_len4_bd_2.png,2.4
171.png,171_len3_bd_1.png,3.3
235.png,235_len6_len4_gb_3.png,1.9
371.png,371_len3_gb_2.png,3.0
413.png,413_len2_st_3.png,2.0
11.png,11_len3_bd_2.png,2.5
10.png,10_len5_gb_1.png,3.6
11.png,11_len3_bd_3.png,2.2
418.png,418_len5_gn_3.png,3.2
370.png,370_len2_bd_1.png,3.3
307.png,307_len4_gn_2.png,3.111111111
301.png,301_len2_len6_bd_2.png,2.444444444
167.png,167_len4_st_1.png,3.0
328.png,328_len2_len5_gb_2.png,2.6
299.png,299_len1_gn_1.png,3.5
417.png,417_len2_st_2.png,2.7
130.png,130_len2_gb_3.png,2.375
387.png,387_len1_len4_gn_1.png,4.125
385.png,385_len5_gb_3.png,3.2
206.png,206_len2_st_1.png,2.666666667
73.png,73_len4_len1_gn_2.png,3.0
50.png,50_len6_len3_gb_3.png,2.125
112.png,112_len2_bd_1.png,3.0
129.png,129_len2_bd_3.png,2.2
234.png,234_len5_len2_gn_3.png,2.2
12.png,12_len1_st_2.png,2.375
194.png,194_len4_gb_2.png,2.777777778
73.png,73_len4_st_2.png,2.8
198.png,198_len2_bd_3.png,2.444444444
37.png,37_len5_bd_2.png,3.0
310.png,310_len4_gb_1.png,3.7
264.png,264_len2_len4_bd_3.png,1.222222222
182.png,182_len1_gb_1.png,3.888888889
96.png,96_len2_len6_gb_2.png,2.142857143
391.png,391_len4_len1_bd_3.png,1.8
114.png,114_len1_len4_st_3.png,1.571428571
396.png,396_len4_len6_gb_2.png,3.0
149.png,149_len3_len6_st_3.png,2.2
172.png,172_len4_len1_gn_2.png,2.777777778
122.png,122_len1_st_3.png,2.2
247.png,247_len1_gb_2.png,2.5
256.png,256_len4_len1_gb_2.png,2.2
162.png,162_len1_len4_st_3.png,2.75
310.png,310_len4_len1_gb_2.png,2.1
171.png,171_len3_st_1.png,2.0
174.png,174_len6_bd_1.png,3.5
228.png,228_len5_len2_bd_3.png,1.7
324.png,324_len5_gn_3.png,2.2
264.png,264_len2_len4_st_1.png,3.2
91.png,91_len4_bd_2.png,3.625
114.png,114_len1_len4_gn_1.png,3.2
174.png,174_len6_st_2.png,2.777777778
249.png,249_len2_st_1.png,2.4
388.png,388_len3_bd_3.png,2.0
267.png,267_len2_gn_2.png,2.8
400.png,400_len2_gn_1.png,2.777777778
282.png,282_len1_bd_1.png,3.2
421.png,421_len3_gb_1.png,3.777777778
36.png,36_len1_st_2.png,3.375
156.png,156_len1_gn_2.png,3.4
226.png,226_len5_len2_bd_2.png,3.0
270.png,270_len1_len4_bd_2.png,2.2
383.png,383_len3_bd_1.png,4.111111111
207.png,207_len1_st_1.png,3.625
26.png,26_len3_len6_st_1.png,2.333333333
60.png,60_len1_len4_gb_1.png,3.333333333
91.png,91_len4_gn_2.png,4.2
360.png,360_len2_gn_3.png,2.8
253.png,253_len2_gn_1.png,3.8
294.png,294_len2_gb_2.png,2.555555556
262.png,262_len3_len6_bd_2.png,2.2
297.png,297_len2_st_1.png,2.777777778
392.png,392_len5_gb_1.png,3.6
312.png,312_len5_len3_gn_3.png,2.3
250.png,250_len2_gn_1.png,3.666666667
13.png,13_len4_len1_gn_3.png,3.0
349.png,349_len3_len5_gb_2.png,2.6
418.png,418_len5_len3_st_3.png,2.2
411.png,411_len4_gb_2.png,3.375
177.png,177_len3_len6_st_2.png,2.25
252.png,252_len2_gn_2.png,2.8
310.png,310_len4_st_1.png,2.2
75.png,75_len3_gb_1.png,3.2
175.png,175_len5_gb_2.png,3.1
95.png,95_len4_gn_3.png,2.8
17.png,17_len1_len3_bd_3.png,2.142857143
157.png,157_len3_len6_bd_3.png,1.4
428.png,428_len3_len6_gb_2.png,2.4
125.png,125_len2_gb_2.png,2.2
107.png,107_len1_bd_3.png,2.625
254.png,254_len1_gb_3.png,2.3
10.png,10_len5_bd_3.png,2.222222222
32.png,32_len2_len6_gn_3.png,2.6
265.png,265_len4_gb_1.png,3.6
401.png,401_len1_len4_bd_1.png,2.8
203.png,203_len6_len3_st_3.png,2.1
378.png,378_len3_gb_1.png,3.444444444
31.png,31_len3_bd_3.png,1.8
179.png,179_len1_len4_gb_1.png,2.7
254.png,254_len1_st_3.png,2.2
83.png,83_len5_bd_1.png,3.2
352.png,352_len4_len1_bd_1.png,3.125
296.png,296_len6_len2_gb_3.png,2.2
298.png,298_len3_len1_st_1.png,2.444444444
305.png,305_len2_st_2.png,1.8
40.png,40_len6_len3_gb_3.png,2.0
294.png,294_len2_st_3.png,2.75
98.png,98_len3_len6_st_2.png,1.9
386.png,386_len5_len3_gn_1.png,3.333333333
315.png,315_len6_st_1.png,3.25
9.png,9_len6_len2_gb_3.png,1.9
422.png,422_len2_st_1.png,3.1
276.png,276_len6_gb_3.png,2.2
253.png,253_len2_st_2.png,2.0
124.png,124_len3_len6_gn_2.png,3.0
148.png,148_len6_st_2.png,2.777777778
204.png,204_len4_len1_st_1.png,3.222222222
312.png,312_len5_bd_1.png,3.4
175.png,175_len5_len2_gn_3.png,2.555555556
245.png,245_len2_st_1.png,2.9
231.png,231_len1_bd_1.png,3.2
158.png,158_len2_st_2.png,2.6
112.png,112_len2_len4_gb_2.png,2.2
189.png,189_len4_len1_bd_2.png,2.625
24.png,24_len2_len6_st_3.png,2.285714286
377.png,377_len4_len2_st_3.png,2.0
252.png,252_len2_st_2.png,2.75
185.png,185_len6_gb_3.png,2.5
386.png,386_len5_st_1.png,3.4
390.png,390_len2_len5_gb_1.png,3.555555556
87.png,87_len3_len6_st_1.png,2.625
46.png,46_len2_len6_gn_3.png,2.666666667
133.png,133_len1_bd_1.png,3.888888889
329.png,329_len3_len1_gn_2.png,3.0
415.png,415_len3_len5_st_3.png,1.888888889
30.png,30_len5_len3_gb_1.png,3.2
114.png,114_len1_len4_bd_3.png,1.4
396.png,396_len4_gn_2.png,2.857142857
323.png,323_len4_len1_gn_3.png,1.8
330.png,330_len3_gn_1.png,3.444444444
404.png,404_len3_bd_1.png,2.8
338.png,338_len2_bd_3.png,2.2
72.png,72_len6_gb_3.png,2.2
72.png,72_len6_gn_3.png,2.5
18.png,18_len5_len3_gb_1.png,3.4
220.png,220_len3_st_1.png,2.5
134.png,134_len4_st_3.png,3.555555556
63.png,63_len3_bd_1.png,3.2
386.png,386_len5_len3_gb_1.png,3.2
363.png,363_len2_len6_gb_2.png,2.222222222
427.png,427_len2_len4_st_1.png,2.3
48.png,48_len4_len1_st_1.png,3.222222222
33.png,33_len3_gb_2.png,3.222222222
154.png,154_len3_gn_2.png,3.25
92.png,92_len5_len1_gn_2.png,2.8
